,lon,lat,dh,dat
811716,114.1683,30.5061,225,-1.0472488
655703,121.3,31.19,225,-0.38750076
811716,114.1683,30.5061,228,-0.8125
655703,121.3,31.19,228,-0.5
811716,114.1683,30.5061,231,-1.4951646
655703,121.3,31.19,231,-1.4749985
811716,114.1683,30.5061,234,-0.38262558
655703,121.3,31.19,234,0.73749924
811716,114.1683,30.5061,237,-1.6979083
655703,121.3,31.19,237,-2.2999992
811716,114.1683,30.5061,240,-2.257618
655703,121.3,31.19,240,-2.6875
