,lon,lat,dh,dat
655703,121.3,31.19,105,62.412518
811716,114.1683,30.5061,108,81.62468
655703,121.3,31.19,108,69.250046
811716,114.1683,30.5061,111,87.59835
655703,121.3,31.19,111,80.70003
811716,114.1683,30.5061,114,92.77292
655703,121.3,31.19,114,90.98752
811716,114.1683,30.5061,117,84.473595
655703,121.3,31.19,117,87.97501
811716,114.1683,30.5061,120,59.339462
655703,121.3,31.19,120,80.18741
811716,114.1683,30.5061,123,54.951736
655703,121.3,31.19,123,55.137585
811716,114.1683,30.5061,126,66.41415
655703,121.3,31.19,126,57.324997
811716,114.1683,30.5061,129,72.28903
655703,121.3,31.19,129,58.712505
811716,114.1683,30.5061,132,80.1996
655703,121.3,31.19,132,74.46252
811716,114.1683,30.5061,135,91.28035
655703,121.3,31.19,135,77.375
811716,114.1683,30.5061,138,93.73425
655703,121.3,31.19,138,94.25003
811716,114.1683,30.5061,141,86.96203
655703,121.3,31.19,141,86.12501
811716,114.1683,30.5061,144,60.609303
655703,121.3,31.19,144,51.524998
811716,114.1683,30.5061,147,58.25304
655703,121.3,31.19,147,60.862495
811716,114.1683,30.5061,150,69.07603
655703,121.3,31.19,150,70.475006
811716,114.1683,30.5061,153,74.78959
655703,121.3,31.19,153,70.40002
811716,114.1683,30.5061,156,80.46245
655703,121.3,31.19,156,75.56252
811716,114.1683,30.5061,159,83.16837
655703,121.3,31.19,159,94.20003
811716,114.1683,30.5061,162,93.33374
655703,121.3,31.19,162,91.51253
811716,114.1683,30.5061,165,84.18778
655703,121.3,31.19,165,89.087524
811716,114.1683,30.5061,168,64.202675
655703,121.3,31.19,168,76.11252
811716,114.1683,30.5061,171,57.07092
655703,121.3,31.19,171,73.78751
811716,114.1683,30.5061,174,69.25123
655703,121.3,31.19,174,76.95001
811716,114.1683,30.5061,177,75.74066
655703,121.3,31.19,177,77.80002
811716,114.1683,30.5061,180,77.882805
655703,121.3,31.19,180,80.15003
811716,114.1683,30.5061,183,81.42087
655703,121.3,31.19,183,81.77502
811716,114.1683,30.5061,186,93.80676
655703,121.3,31.19,186,92.98753
811716,114.1683,30.5061,189,80.99259
655703,121.3,31.19,189,82.77502
811716,114.1683,30.5061,192,64.21863
655703,121.3,31.19,192,65.825
811716,114.1683,30.5061,195,61.369446
655703,121.3,31.19,195,45.999996
811716,114.1683,30.5061,198,75.94916
655703,121.3,31.19,198,60.500008
811716,114.1683,30.5061,201,75.52208
655703,121.3,31.19,201,65.25001
811716,114.1683,30.5061,204,75.97986
655703,121.3,31.19,204,73.60004
811716,114.1683,30.5061,207,74.98079
655703,121.3,31.19,207,77.45001
811716,114.1683,30.5061,210,93.63583
655703,121.3,31.19,210,91.51253
811716,114.1683,30.5061,213,88.10023
655703,121.3,31.19,213,81.77501
811716,114.1683,30.5061,216,69.11938
655703,121.3,31.19,216,52.8
811716,114.1683,30.5061,219,59.05083
655703,121.3,31.19,219,42.425003
811716,114.1683,30.5061,222,65.67119
655703,121.3,31.19,222,51.300007
811716,114.1683,30.5061,225,70.11705
655703,121.3,31.19,225,55.975014
811716,114.1683,30.5061,228,68.599495
655703,121.3,31.19,228,61.300022
811716,114.1683,30.5061,231,69.123276
655703,121.3,31.19,231,64.674995
811716,114.1683,30.5061,234,83.512535
655703,121.3,31.19,234,78.037506
811716,114.1683,30.5061,237,79.17179
655703,121.3,31.19,237,68.79999
811716,114.1683,30.5061,240,81.51508
655703,121.3,31.19,240,62.6125
