,lon,lat,dh,dat
811716,114.1683,30.5061,192,-2.3201256
655703,121.3,31.19,192,-5.75
811716,114.1683,30.5061,195,-0.19233534
655703,121.3,31.19,195,-6.012501
811716,114.1683,30.5061,198,-2.6875
655703,121.3,31.19,198,-6.924999
811716,114.1683,30.5061,201,-1.4695128
655703,121.3,31.19,201,-5.450001
811716,114.1683,30.5061,204,-3.2924209
655703,121.3,31.19,204,-5.424999
811716,114.1683,30.5061,207,0.17503908
655703,121.3,31.19,207,-2.875
811716,114.1683,30.5061,210,-3.25
655703,121.3,31.19,210,-5.5
811716,114.1683,30.5061,213,-1.8445129
655703,121.3,31.19,213,-2.25
811716,114.1683,30.5061,216,-3.0
655703,121.3,31.19,216,-5.450001
811716,114.1683,30.5061,219,0.25761795
655703,121.3,31.19,219,-1.6749992
811716,114.1683,30.5061,222,-2.9603689
655703,121.3,31.19,222,-6.25
811716,114.1683,30.5061,225,-2.2896385
655703,121.3,31.19,225,-1.1124992
811716,114.1683,30.5061,228,-2.9555335
655703,121.3,31.19,228,-5.487499
811716,114.1683,30.5061,231,-0.21520445
655703,121.3,31.19,231,-3.3125
811716,114.1683,30.5061,234,-2.8701646
655703,121.3,31.19,234,-5.424999
811716,114.1683,30.5061,237,-1.8521309
655703,121.3,31.19,237,-2.6375008
811716,114.1683,30.5061,240,-3.1923354
655703,121.3,31.19,240,-5.424999
